BUKRS,LIFNR,GJAHR,BELNR,BUZEI,BLDAT_1,XBLNR,BLART,DMBTR,BLDAT
C04  ,300533,2018,5100488900,1,,9130078107      ,RE   ,3509.8999,4/10/2018
C04  ,300533,2018,5100488902,1,,9130078108      ,RE   ,3509.8999,4/10/2018
C04  ,300533,2018,5100488903,1,,9130078109      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488904,1,,9130078330      ,RE   ,7593.3501,4/10/2018
C04  ,300533,2018,5100488905,1,,9130078331      ,RE   ,3509.8999,4/10/2018
C04  ,300533,2018,5100488906,1,,9130078332      ,RE   ,3509.8999,4/10/2018
C04  ,300533,2018,5100488907,1,,9130078333      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488908,1,,9130078334      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488909,1,,9130078335      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488910,1,,9130078336      ,RE   ,2156,4/10/2018
C04  ,300533,2018,5100488933,1,,9130078337      ,RE   ,2156,4/10/2018
C04  ,300533,2018,5100488913,1,,9130078338      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488914,1,,9130078339      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488915,1,,9130078120      ,RE   ,5888.3999,4/10/2018
C04  ,300533,2018,5100488916,1,,9130078121      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488917,1,,9130078122      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488918,1,,9130078123      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488919,1,,9130078124      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488920,1,,9130078125      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488922,1,,9130078126      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488923,1,,9130078127      ,RE   ,4704.3999,4/10/2018
C04  ,300533,2018,5100488924,1,,9130078128      ,RE   ,2159.45,4/10/2018
C04  ,300533,2018,5100488925,1,,9130078190      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488926,1,,9130078192      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488927,1,,9130078193      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488928,1,,9130078194      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488929,1,,9130078195      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488930,1,,9130078196      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488941,1,,9130078197      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488944,1,,9130078198      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488974,1,,9130078300      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488975,1,,9130078205      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488976,1,,9130078206      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488977,1,,9130078210      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488978,1,,9130078233      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488979,1,,9130078212      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488980,1,,9130078213      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488981,1,,9130078214      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488982,1,,9130078215      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488983,1,,9130078216      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488984,1,,9130078217      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488985,1,,9130078218      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488986,1,,9130078219      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488987,1,,9130078220      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488988,1,,9130078221      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488989,1,,9130078223      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488990,1,,9130078224      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488991,1,,9130078225      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488992,1,,9130078226      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488993,1,,9130078227      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488996,1,,9130078228      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488998,1,,9130078229      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100488999,1,,9130078230      ,RE   ,9408.7998,5/10/2018
C04  ,300533,2018,5100489000,1,,9130078231      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489001,1,,9130078232      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489002,1,,9130078233      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489003,1,,9130078234      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489004,1,,9130078235      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489005,1,,9130078236      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489006,1,,9130078237      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489007,1,,9130078238      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489008,1,,9130078239      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489009,1,,9130078240      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489010,1,,9130078241      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489033,1,,9130078242      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489012,1,,9130078243      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489013,1,,9130078244      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489014,1,,9130078245      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489015,1,,9130078246      ,RE   ,4704.3999,5/10/2018
C04  ,300533,2018,5100489089,1,,9130078222      ,RE   ,277603.31,5/10/2018
C04  ,300533,2018,5100489019,1,,9130078268      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489021,1,,9130078269      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489022,1,,9130078270      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489023,1,,9130078271      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489024,1,,9130078272      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489025,1,,9130078273      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489090,1,,9130078274      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489092,1,,9130078275      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489093,1,,9130078276      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489094,1,,9130078277      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489095,1,,9130078278      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489097,1,,9130078279      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489098,1,,9130078280      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489099,1,,9130078281      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489100,1,,9130078282      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489101,1,,9130078283      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489103,1,,9130078284      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489104,1,,9130078285      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489105,1,,9130078286      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489106,1,,9130078287      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489107,1,,9130078288      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489108,1,,9130078290      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489332,1,,9130078291      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489333,1,,9130078292      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489336,1,,9130078293      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489337,1,,9130078294      ,RE   ,4704.3999,8/10/2018
C04  ,300533,2018,5100489338,1,,9130078295      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489339,1,,9130078296      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489120,1,,9130078297      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489121,1,,9130078298      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489123,1,,9130078300      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489144,1,,9130078302      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489145,1,,9130078303      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489146,1,,9130078304      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489147,1,,9130078305      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489148,1,,9130078306      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489149,1,,9130078307      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489150,1,,9130078308      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489151,1,,9130078309      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489152,1,,9130078310      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489153,1,,9130078333      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489154,1,,9130078312      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489155,1,,9130078313      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489156,1,,9130078314      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489157,1,,9130078315      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489158,1,,9130078316      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489159,1,,9130078317      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489160,1,,9130078318      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489161,1,,9130078319      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489162,1,,9130078320      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489163,1,,9130078321      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489164,1,,9130078322      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489165,1,,9130078323      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489166,1,,9130078324      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489167,1,,9130078325      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489168,1,,9130078326      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489169,1,,9130078327      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489170,1,,9130078328      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489171,1,,9130078329      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489172,1,,9130078330      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489173,1,,9130078331      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489174,1,,9130078332      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489176,1,,9130078333      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489177,1,,9130078334      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489178,1,,9130078335      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489180,1,,9130078336      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489181,1,,9130078337      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489182,1,,9130078338      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489184,1,,9130078339      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489186,1,,9130078340      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489187,1,,9130078342      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489188,1,,9130078343      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489189,1,,9130078344      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489190,1,,9130078345      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489191,1,,9130078346      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489194,1,,9130078347      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489195,1,,9130078348      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489197,1,,9130078349      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489199,1,,9130078350      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489300,1,,9130078351      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489201,1,,9130078352      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489202,1,,9130078353      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489203,1,,9130078354      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489204,1,,9130078355      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489205,1,,9130078356      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489206,1,,9130078357      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489208,1,,9130078358      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489210,1,,9130078359      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489233,1,,9130078360      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489212,1,,9130078361      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489213,1,,9130078362      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489214,1,,9130078363      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489215,1,,9130078364      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489216,1,,9130078365      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489217,1,,9130078366      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489218,1,,9130078367      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489219,1,,9130078368      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489220,1,,9130078369      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489221,1,,9130078370      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489222,1,,9130078371      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489223,1,,9130078372      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489224,1,,9130078373      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489225,1,,9130078374      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489226,1,,9130078375      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489227,1,,9130078376      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489228,1,,9130078377      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489229,1,,9130078378      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489230,1,,9130078379      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489231,1,,9130078380      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489232,1,,9130078381      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489233,1,,9130078382      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489234,1,,9130078383      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489235,1,,9130078384      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489236,1,,9130078385      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489237,1,,9130078386      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489246,1,,9130078387      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489257,1,,9130078388      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489262,1,,9130078389      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489263,1,,9130078390      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489264,1,,9130078391      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489266,1,,9130078392      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489267,1,,9130078393      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489268,1,,9130078394      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489269,1,,9130078395      ,RE   ,5004.3999,8/10/2018
C04  ,300533,2018,5100489270,1,,9130078487      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489271,1,,9130078488      ,RE   ,1685.5,9/10/2018
C04  ,300533,2018,5100489272,1,,9130078489      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489273,1,,9130078490      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489274,1,,9130078491      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489275,1,,9130078492      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489276,1,,9130078493      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489277,1,,9130078494      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489278,1,,9130078496      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489279,1,,9130078497      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489280,1,,9130078498      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489281,1,,9130078499      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489282,1,,9130078500      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489283,1,,9130078501      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489284,1,,9130078502      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489285,1,,9130078503      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489286,1,,9130078504      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489287,1,,9130078505      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489288,1,,9130078506      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489289,1,,9130078507      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489290,1,,9130078508      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489291,1,,9130078509      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489292,1,,9130078510      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489293,1,,9130078533      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489294,1,,9130078512      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489295,1,,9130078513      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489296,1,,9130078514      ,RE   ,2361.6001,9/10/2018
C04  ,300533,2018,5100489297,1,,9130078515      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489298,1,,9130078516      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489299,1,,9130078517      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489300,1,,9130078518      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489303,1,,9130078519      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489305,1,,9130078520      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489307,1,,9130078521      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489309,1,,9130078522      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489333,1,,9130078523      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489312,1,,9130078524      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489315,1,,9130078526      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489317,1,,9130078528      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489319,1,,9130078531      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489321,1,,9130078539      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489323,1,,9130078540      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489326,1,,9130078541      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489328,1,,9130078542      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489331,1,,9130078543      ,RE   ,2247.1001,9/10/2018
C04  ,300533,2018,5100489332,1,,9130078544      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489334,1,,9130078545      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489336,1,,9130078546      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489338,1,,9130078547      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489339,1,,9130078548      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489342,1,,9130078549      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489343,1,,9130078550      ,RE   ,1800,9/10/2018
C04  ,300533,2018,5100489345,1,,9130078551      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489347,1,,9130078552      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489350,1,,9130078553      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489351,1,,9130078554      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489356,1,,9130078407      ,RE   ,1685.5,9/10/2018
C04  ,300533,2018,5100489357,1,,9130078408      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489359,1,,9130078409      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489361,1,,9130078410      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489364,1,,9130078433      ,RE   ,1404.7,9/10/2018
C04  ,300533,2018,5100489366,1,,9130078412      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489367,1,,9130078413      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489368,1,,9130078414      ,RE   ,2307.8999,9/10/2018
C04  ,300533,2018,5100489370,1,,9130078415      ,RE   ,2307.8999,9/10/2018
C04  ,300533,2018,5100489373,1,,9130078416      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489374,1,,9130078417      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489376,1,,9130078418      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489377,1,,9130078419      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489378,1,,9130078420      ,RE   ,2576.7,9/10/2018
C04  ,300533,2018,5100489381,1,,9130078421      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489384,1,,9130078422      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489385,1,,9130078424      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489387,1,,9130078425      ,RE   ,1685.5,9/10/2018
C04  ,300533,2018,5100489389,1,,9130078428      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489393,1,,9130078432      ,RE   ,2576.7,9/10/2018
C04  ,300533,2018,5100489396,1,,9130078433      ,RE   ,6597.2002,9/10/2018
C04  ,300533,2018,5100489398,1,,9130078434      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489400,1,,9130078435      ,RE   ,8484.5,9/10/2018
C04  ,300533,2018,5100489402,1,,9130078436      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489403,1,,9130078437      ,RE   ,1224.6,9/10/2018
C04  ,300533,2018,5100489405,1,,9130078438      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489406,1,,9130078439      ,RE   ,4412.6499,9/10/2018
C04  ,300533,2018,5100489407,1,,9130078440      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489408,1,,9130078441      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489409,1,,9130078442      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489410,1,,9130078443      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489433,1,,9130078444      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489412,1,,9130078445      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489413,1,,9130078446      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489414,1,,9130078447      ,RE   ,597.59998,9/10/2018
C04  ,300533,2018,5100489415,1,,9130078448      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489416,1,,9130078449      ,RE   ,1123.9,9/10/2018
C04  ,300533,2018,5100489417,1,,9130078450      ,RE   ,1123.9,9/10/2018
