_key_in,_key_out,_score,BUKRS,LIFNR,GJAHR,BELNR,BUZEI,XBLNR,BLART,DMBTR,BLDAT,BLDAT_clean,DMBTR_clean,XBLNR_clean,LIFNR_clean,_Similarity_XBLNR
5299,5299,1,C04  ,220234,2018,5100487691,1,MAL1864601      ,RE   ,8215.7998,2018-09-27 00:00:00,2018-09-27 00:00:00,8215.7998,MAL1864601      ,220234,1
5300,5300,1,C04  ,220234,2018,5100487697,1,MAL1864617      ,RE   ,8225.0996,2018-09-27 00:00:00,2018-09-27 00:00:00,8225.0996,MAL1864617      ,220234,1
5301,5301,1,C04  ,220234,2018,5100487715,1,MAL1864416      ,RE   ,8215.6504,2018-09-27 00:00:00,2018-09-27 00:00:00,8215.6504,MAL1864416      ,220234,1
5302,5302,1,C04  ,220234,2018,5100487716,1,MAL1864171      ,RE   ,5883,2018-09-27 00:00:00,2018-09-27 00:00:00,5883,MAL1864171      ,220234,1
5303,5303,1,C04  ,220234,2018,5100487717,1,MAL1864166      ,RE   ,9182.0996,2018-09-27 00:00:00,2018-09-27 00:00:00,9182.0996,MAL1864166      ,220234,1
5304,5304,1,C04  ,220234,2018,5100487719,1,MAL1864821      ,RE   ,1123.96,2018-09-27 00:00:00,2018-09-27 00:00:00,1123.96,MAL1864821      ,220234,1
5320,5304,0.90000004,C04  ,220234,2018,5100487887,1,MAL1864822      ,RE   ,1123.96,2018-09-27 00:00:00,2018-09-27 00:00:00,1123.96,MAL1864821      ,220234,0.90000004
5305,5305,1,C04  ,220234,2018,5100487723,1,MAL1864733      ,RE   ,13936.8,2018-09-27 00:00:00,2018-09-27 00:00:00,13936.8,MAL1864733      ,220234,1
5306,5306,1,C04  ,220234,2018,5100487724,1,MAL1864156      ,RE   ,8648.0996,2018-09-27 00:00:00,2018-09-27 00:00:00,8648.0996,MAL1864156      ,220234,1
5307,5307,1,C04  ,220234,2018,5100487725,1,MAL1864734      ,RE   ,16544.689,2018-09-27 00:00:00,2018-09-27 00:00:00,16544.689,MAL1864734      ,220234,1
5308,5308,1,C04  ,220234,2018,5100487728,1,MAL1864745      ,RE   ,10869.9,2018-09-27 00:00:00,2018-09-27 00:00:00,10869.9,MAL1864745      ,220234,1
5309,5309,1,C04  ,220234,2018,5100487731,1,MAL1864549      ,RE   ,449.10001,2018-09-27 00:00:00,2018-09-27 00:00:00,449.10001,MAL1864549      ,220234,1
5310,5310,1,C04  ,220234,2018,5100487732,1,MAL1864825      ,RE   ,3623.25,2018-09-27 00:00:00,2018-09-27 00:00:00,3623.25,MAL1864825      ,220234,1
5311,5311,1,C04  ,220234,2018,5100487734,1,MAL1864619      ,RE   ,4591.0498,2018-09-27 00:00:00,2018-09-27 00:00:00,4591.0498,MAL1864619      ,220234,1
5312,5312,1,C04  ,220234,2018,5100487735,1,MAL1864659      ,RE   ,10493.55,2018-09-27 00:00:00,2018-09-27 00:00:00,10493.55,MAL1864659      ,220234,1
5313,5313,1,C04  ,220234,2018,5100487737,1,MAL1864819      ,RE   ,1039.5,2018-09-27 00:00:00,2018-09-27 00:00:00,1039.5,MAL1864819      ,220234,1
5314,5314,1,C04  ,220234,2018,5100487738,1,MAL1864325      ,RE   ,18336.25,2018-09-27 00:00:00,2018-09-27 00:00:00,18336.25,MAL1864325      ,220234,1
5315,5315,1,C04  ,220234,2018,5100487739,1,MAL1864744      ,RE   ,5434.9502,2018-09-27 00:00:00,2018-09-27 00:00:00,5434.9502,MAL1864744      ,220234,1
5316,5316,1,C04  ,220234,2018,5100487740,1,MAL1864367      ,RE   ,3076.6499,2018-09-27 00:00:00,2018-09-27 00:00:00,3076.6499,MAL1864367      ,220234,1
5317,5317,1,C04  ,220234,2018,5100487741,1,MAL1864380      ,RE   ,3623.25,2018-09-27 00:00:00,2018-09-27 00:00:00,3623.25,MAL1864380      ,220234,1
5318,5318,1,C04  ,220234,2018,5100487742,1,MAL1864433      ,RE   ,13936.8,2018-09-27 00:00:00,2018-09-27 00:00:00,13936.8,MAL1864433      ,220234,1
5319,5319,1,C04  ,220234,2018,5100487885,1,MAL1864373      ,RE   ,8379.9805,2018-09-27 00:00:00,2018-09-27 00:00:00,8379.9805,MAL1864373      ,220234,1
5321,5321,1,C04  ,220234,2018,5100487897,1,MAL1864548      ,RE   ,1123.96,2018-09-27 00:00:00,2018-09-27 00:00:00,1123.96,MAL1864548      ,220234,1
5322,5322,1,C04  ,220234,2018,5100487898,1,MAL1864855      ,RE   ,6504,2018-09-27 00:00:00,2018-09-27 00:00:00,6504,MAL1864855      ,220234,1
5323,5323,1,C04  ,220234,2018,5100487900,1,MAL1864154      ,RE   ,13773.15,2018-09-27 00:00:00,2018-09-27 00:00:00,13773.15,MAL1864154      ,220234,1
5324,5324,1,C04  ,220234,2018,5100487901,1,MAL1864600      ,RE   ,9685.96,2018-09-27 00:00:00,2018-09-27 00:00:00,9685.96,MAL1864600      ,220234,1
5325,5324,0.90000004,C04  ,220234,2018,5100487951,1,MAL1864603      ,RE   ,9685.96,2018-09-27 00:00:00,2018-09-27 00:00:00,9685.96,MAL1864600      ,220234,0.90000004
5326,5326,1,C04  ,220234,2018,5100487954,1,MAL1864435      ,RE   ,8146.0498,2018-09-27 00:00:00,2018-09-27 00:00:00,8146.0498,MAL1864435      ,220234,1
5327,5327,1,C04  ,220234,2018,5100487956,1,MAL1864169      ,RE   ,5883.4502,2018-09-27 00:00:00,2018-09-27 00:00:00,5883.4502,MAL1864169      ,220234,1
5328,5328,1,C04  ,220234,2018,5100487959,1,MAL1864623      ,RE   ,9926.5498,2018-09-27 00:00:00,2018-09-27 00:00:00,9926.5498,MAL1864623      ,220234,1
5329,5329,1,C04  ,220234,2018,5100487960,1,MAL1864781      ,RE   ,3623.25,2018-09-27 00:00:00,2018-09-27 00:00:00,3623.25,MAL1864781      ,220234,1
5330,5330,1,C04  ,220234,2018,5100487961,1,MAL1864618      ,RE   ,2524.3501,2018-09-27 00:00:00,2018-09-27 00:00:00,2524.3501,MAL1864618      ,220234,1
5331,5331,1,C04  ,220234,2018,5100487968,1,MAL1864157      ,RE   ,1952.7,2018-09-27 00:00:00,2018-09-27 00:00:00,1952.7,MAL1864157      ,220234,1
5332,5332,1,C04  ,220234,2018,5100487969,1,MAL1864820      ,RE   ,2037.15,2018-09-27 00:00:00,2018-09-27 00:00:00,2037.15,MAL1864820      ,220234,1
5333,5333,1,C04  ,220234,2018,5100487971,1,MAL1864433      ,RE   ,5434.9502,2018-09-27 00:00:00,2018-09-27 00:00:00,5434.9502,MAL1864433      ,220234,1
5338,5333,0.90000004,C04  ,220234,2018,5100487987,1,MAL1864432      ,RE   ,5434.9502,2018-09-27 00:00:00,2018-09-27 00:00:00,5434.9502,MAL1864433      ,220234,0.90000004
5334,5334,1,C04  ,220234,2018,5100487977,1,MAL1864743      ,RE   ,7810.7998,2018-09-27 00:00:00,2018-09-27 00:00:00,7810.7998,MAL1864743      ,220234,1
5335,5335,1,C04  ,220234,2018,5100487979,1,MAL1850305      ,RE   ,7813.9502,2018-08-21 00:00:00,2018-08-21 00:00:00,7813.9502,MAL1850305      ,220234,1
5336,5336,1,C04  ,220234,2018,5100487980,1,MAL1850329      ,RE   ,17415.449,2018-08-21 00:00:00,2018-08-21 00:00:00,17415.449,MAL1850329      ,220234,1
5337,5337,1,C04  ,220234,2018,5100487984,1,MAL1850343      ,RE   ,8648.0996,2018-08-21 00:00:00,2018-08-21 00:00:00,8648.0996,MAL1850343      ,220234,1
5339,5339,1,C04  ,220234,2018,5100487988,1,MAL1864369      ,RE   ,1039.5,2018-09-27 00:00:00,2018-09-27 00:00:00,1039.5,MAL1864369      ,220234,1
5340,5340,1,C04  ,220234,2018,5100487992,1,MAL1865312      ,RE   ,10373.7,2018-09-27 00:00:00,2018-09-27 00:00:00,10373.7,MAL1865312      ,220234,1
5341,5341,1,C04  ,220234,2018,5100487994,1,MAL1864869      ,RE   ,15860.1,2018-09-27 00:00:00,2018-09-27 00:00:00,15860.1,MAL1864869      ,220234,1
5342,5342,1,C04  ,220234,2018,5100487996,1,MAL1865282      ,RE   ,4058.1001,2018-09-27 00:00:00,2018-09-27 00:00:00,4058.1001,MAL1865282      ,220234,1
5343,5343,1,C04  ,220234,2018,5100487997,1,MAL1864950      ,RE   ,3623.25,2018-09-27 00:00:00,2018-09-27 00:00:00,3623.25,MAL1864950      ,220234,1
5344,5344,1,C04  ,220234,2018,5100487998,1,MAL1864864      ,RE   ,10373.7,2018-09-27 00:00:00,2018-09-27 00:00:00,10373.7,MAL1864864      ,220234,1
5345,5345,1,C04  ,220234,2018,5100487999,1,MAL1865233      ,RE   ,1952.7,2018-09-27 00:00:00,2018-09-27 00:00:00,1952.7,MAL1865233      ,220234,1
5346,5346,1,C04  ,220234,2018,5100488000,1,MAL1865002      ,RE   ,9685.96,2018-09-27 00:00:00,2018-09-27 00:00:00,9685.96,MAL1865002      ,220234,1
5347,5347,1,C04  ,220234,2018,5100488002,1,MAL1865319      ,RE   ,1952.7,2018-09-27 00:00:00,2018-09-27 00:00:00,1952.7,MAL1865319      ,220234,1
5348,5348,1,C04  ,220234,2018,5100488004,1,MAL1865008      ,RE   ,10145.25,2018-09-27 00:00:00,2018-09-27 00:00:00,10145.25,MAL1865008      ,220234,1
5349,5349,1,C04  ,220234,2018,5100488005,1,MAL1864866      ,RE   ,9685.96,2018-09-27 00:00:00,2018-09-27 00:00:00,9685.96,MAL1864866      ,220234,1
5350,5350,1,C04  ,220234,2018,5100488006,1,MAL1865007      ,RE   ,5557.3501,2018-09-27 00:00:00,2018-09-27 00:00:00,5557.3501,MAL1865007      ,220234,1
5425,5350,0.90000004,C04  ,220234,2018,5100488453,1,MAL1865000      ,RE   ,5557.3501,2018-09-27 00:00:00,2018-09-27 00:00:00,5557.3501,MAL1865007      ,220234,0.90000004
5351,5351,1,C04  ,220234,2018,5100488008,1,MAL1864867      ,RE   ,33823.762,2018-09-27 00:00:00,2018-09-27 00:00:00,33823.762,MAL1864867      ,220234,1
5352,5352,1,C04  ,220234,2018,5100488009,1,MAL1865242      ,RE   ,3623.25,2018-09-27 00:00:00,2018-09-27 00:00:00,3623.25,MAL1865242      ,220234,1
5353,5353,1,C04  ,220234,2018,5100488013,1,MAL1864863      ,RE   ,9516,2018-09-27 00:00:00,2018-09-27 00:00:00,9516,MAL1864863      ,220234,1
5354,5354,1,C04  ,220234,2018,5100488014,1,MAL1865314      ,RE   ,19505.1,2018-09-27 00:00:00,2018-09-27 00:00:00,19505.1,MAL1865314      ,220234,1
5355,5355,1,C04  ,220234,2018,5100488022,1,MAL1865427      ,RE   ,9676.9502,2018-09-27 00:00:00,2018-09-27 00:00:00,9676.9502,MAL1865427      ,220234,1
5356,5356,1,C04  ,220234,2018,5100488023,1,MAL1865003      ,RE   ,9058.2002,2018-09-27 00:00:00,2018-09-27 00:00:00,9058.2002,MAL1865003      ,220234,1
5357,5357,1,C04  ,220234,2018,5100488024,1,MAL1865209      ,RE   ,8648.0996,2018-09-27 00:00:00,2018-09-27 00:00:00,8648.0996,MAL1865209      ,220234,1
5358,5358,1,C04  ,220234,2018,5100488025,1,MAL1865073      ,RE   ,4058.1001,2018-09-27 00:00:00,2018-09-27 00:00:00,4058.1001,MAL1865073      ,220234,1
5359,5359,1,C04  ,220234,2018,5100488026,1,MAL1865407      ,RE   ,4058.1001,2018-09-27 00:00:00,2018-09-27 00:00:00,4058.1001,MAL1865407      ,220234,1
5360,5360,1,C04  ,220234,2018,5100488028,1,MAL1864999      ,RE   ,3186.75,2018-09-27 00:00:00,2018-09-27 00:00:00,3186.75,MAL1864999      ,220234,1
5361,5361,1,C04  ,220234,2018,5100488029,1,MAL1864876      ,RE   ,79132.953,2018-09-27 00:00:00,2018-09-27 00:00:00,79132.953,MAL1864876      ,220234,1
5362,5362,1,C04  ,220234,2018,5100488034,1,MAL1865595      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865595      ,220234,1
5363,5362,0.90000004,C04  ,220234,2018,5100488036,1,MAL1865597      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865595      ,220234,0.90000004
5418,5362,0.90000004,C04  ,220234,2018,5100488444,1,MAL1865596      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865595      ,220234,0.90000004
5365,5365,1,C04  ,220234,2018,5100488040,1,MAL1865704      ,RE   ,4149.4502,2018-09-28 00:00:00,2018-09-28 00:00:00,4149.4502,MAL1865704      ,220234,1
5366,5366,1,C04  ,220234,2018,5100488041,1,MAL1865747      ,RE   ,3960.45,2018-09-28 00:00:00,2018-09-28 00:00:00,3960.45,MAL1865747      ,220234,1
5367,5367,1,C04  ,220234,2018,5100488051,1,MAL1865568      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865568      ,220234,1
5368,5367,0.90000004,C04  ,220234,2018,5100488052,1,MAL1865560      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865568      ,220234,0.90000004
5369,5369,1,C04  ,220234,2018,5100488053,1,MAL1865722      ,RE   ,6293.5898,2018-09-28 00:00:00,2018-09-28 00:00:00,6293.5898,MAL1865722      ,220234,1
5370,5370,1,C04  ,220234,2018,5100488056,1,MAL1865551      ,RE   ,7047.9502,2018-09-28 00:00:00,2018-09-28 00:00:00,7047.9502,MAL1865551      ,220234,1
5371,5371,1,C04  ,220234,2018,5100488057,1,MAL1865739      ,RE   ,13885.95,2018-09-28 00:00:00,2018-09-28 00:00:00,13885.95,MAL1865739      ,220234,1
5372,5372,1,C04  ,220234,2018,5100488059,1,MAL1865715      ,RE   ,3199.6899,2018-09-28 00:00:00,2018-09-28 00:00:00,3199.6899,MAL1865715      ,220234,1
5373,5373,1,C04  ,220234,2018,5100488060,1,MAL1865695      ,RE   ,3945.72,2018-09-28 00:00:00,2018-09-28 00:00:00,3945.72,MAL1865695      ,220234,1
5374,5374,1,C04  ,220234,2018,5100488064,1,MAL1865676      ,RE   ,5730.8799,2018-09-28 00:00:00,2018-09-28 00:00:00,5730.8799,MAL1865676      ,220234,1
5375,5375,1,C04  ,220234,2018,5100488067,1,MAL1865685      ,RE   ,3259.6499,2018-09-28 00:00:00,2018-09-28 00:00:00,3259.6499,MAL1865685      ,220234,1
5376,5376,1,C04  ,220234,2018,5100488068,1,MAL1865598      ,RE   ,6770.3799,2018-09-28 00:00:00,2018-09-28 00:00:00,6770.3799,MAL1865598      ,220234,1
5378,5378,1,C04  ,220234,2018,5100488072,1,MAL1865570      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865570      ,220234,1
5379,5379,1,C04  ,220234,2018,5100488075,1,MAL1865633      ,RE   ,3945.72,2018-09-28 00:00:00,2018-09-28 00:00:00,3945.72,MAL1865633      ,220234,1
5364,5379,0.90000004,C04  ,220234,2018,5100488038,1,MAL1865634      ,RE   ,3945.72,2018-09-28 00:00:00,2018-09-28 00:00:00,3945.72,MAL1865633      ,220234,0.90000004
5390,5379,0.90000004,C04  ,220234,2018,5100488108,1,MAL1865632      ,RE   ,3945.72,2018-09-28 00:00:00,2018-09-28 00:00:00,3945.72,MAL1865633      ,220234,0.90000004
5380,5380,1,C04  ,220234,2018,5100488082,1,MAL1865714      ,RE   ,7650.5698,2018-09-28 00:00:00,2018-09-28 00:00:00,7650.5698,MAL1865714      ,220234,1
5383,5383,1,C04  ,220234,2018,5100488091,1,MAL1865750      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865750      ,220234,1
5384,5384,1,C04  ,220234,2018,5100488096,1,MAL1865963      ,RE   ,9849.3701,2018-09-28 00:00:00,2018-09-28 00:00:00,9849.3701,MAL1865963      ,220234,1
5385,5385,1,C04  ,220234,2018,5100488102,1,MAL1865964      ,RE   ,5434.9502,2018-09-28 00:00:00,2018-09-28 00:00:00,5434.9502,MAL1865964      ,220234,1
5386,5386,1,C04  ,220234,2018,5100488103,1,MAL1865736      ,RE   ,7048.0498,2018-09-28 00:00:00,2018-09-28 00:00:00,7048.0498,MAL1865736      ,220234,1
5387,5387,1,C04  ,220234,2018,5100488105,1,MAL1865575      ,RE   ,10641.38,2018-09-28 00:00:00,2018-09-28 00:00:00,10641.38,MAL1865575      ,220234,1
5388,5388,1,C04  ,220234,2018,5100488106,1,MAL1865640      ,RE   ,10641.38,2018-09-28 00:00:00,2018-09-28 00:00:00,10641.38,MAL1865640      ,220234,1
5389,5389,1,C04  ,220234,2018,5100488107,1,MAL1865618      ,RE   ,4902.4102,2018-09-28 00:00:00,2018-09-28 00:00:00,4902.4102,MAL1865618      ,220234,1
5391,5391,1,C04  ,220234,2018,5100488330,1,MAL1865749      ,RE   ,7864.9302,2018-09-28 00:00:00,2018-09-28 00:00:00,7864.9302,MAL1865749      ,220234,1
5392,5392,1,C04  ,220234,2018,5100488331,1,MAL1865566      ,RE   ,4646.0698,2018-09-28 00:00:00,2018-09-28 00:00:00,4646.0698,MAL1865566      ,220234,1
5393,5393,1,C04  ,220234,2018,5100488373,1,MAL1865660      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865660      ,220234,1
3126,5393,0.90000004,C04  ,220234,2018,5100488088,1,MAL1865667      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865660      ,220234,0.90000004
3119,5393,0.90000004,C04  ,220234,2018,5100488077,1,MAL1865666      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865660      ,220234,0.90000004
3113,5393,0.90000004,C04  ,220234,2018,5100488065,1,MAL1865668      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865660      ,220234,0.90000004
5394,5394,1,C04  ,220234,2018,5100488374,1,MAL1865576      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865576      ,220234,1
5395,5395,1,C04  ,220234,2018,5100488376,1,MAL1865721      ,RE   ,13885.95,2018-09-28 00:00:00,2018-09-28 00:00:00,13885.95,MAL1865721      ,220234,1
5397,5397,1,C04  ,220234,2018,5100488379,1,MAL1865593      ,RE   ,6134.5,2018-09-28 00:00:00,2018-09-28 00:00:00,6134.5,MAL1865593      ,220234,1
5398,5398,1,C04  ,220234,2018,5100488382,1,MAL1865567      ,RE   ,10641.38,2018-09-28 00:00:00,2018-09-28 00:00:00,10641.38,MAL1865567      ,220234,1
5399,5399,1,C04  ,220234,2018,5100488384,1,MAL1865635      ,RE   ,3259.6499,2018-09-28 00:00:00,2018-09-28 00:00:00,3259.6499,MAL1865635      ,220234,1
5400,5400,1,C04  ,220234,2018,5100488387,1,MAL1865641      ,RE   ,7482.0601,2018-09-28 00:00:00,2018-09-28 00:00:00,7482.0601,MAL1865641      ,220234,1
5401,5401,1,C04  ,220234,2018,5100488397,1,MAL1865638      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865638      ,220234,1
5402,5402,1,C04  ,220234,2018,5100488401,1,MAL1865565      ,RE   ,6140.1499,2018-09-28 00:00:00,2018-09-28 00:00:00,6140.1499,MAL1865565      ,220234,1
5403,5403,1,C04  ,220234,2018,5100488405,1,MAL1865705      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865705      ,220234,1
5396,5403,0.90000004,C04  ,220234,2018,5100488378,1,MAL1865706      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865705      ,220234,0.90000004
5404,5404,1,C04  ,220234,2018,5100488406,1,MAL1865564      ,RE   ,5839.8198,2018-09-28 00:00:00,2018-09-28 00:00:00,5839.8198,MAL1865564      ,220234,1
5405,5405,1,C04  ,220234,2018,5100488408,1,MAL1865724      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865724      ,220234,1
5377,5405,0.90000004,C04  ,220234,2018,5100488069,1,MAL1865725      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865724      ,220234,0.90000004
5406,5406,1,C04  ,220234,2018,5100488433,1,MAL1865600      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865600      ,220234,1
5407,5407,1,C04  ,220234,2018,5100488416,1,MAL1865712      ,RE   ,3368.0601,2018-09-28 00:00:00,2018-09-28 00:00:00,3368.0601,MAL1865712      ,220234,1
5408,5408,1,C04  ,220234,2018,5100488422,1,MAL1865745      ,RE   ,9541.3496,2018-09-28 00:00:00,2018-09-28 00:00:00,9541.3496,MAL1865745      ,220234,1
5409,5409,1,C04  ,220234,2018,5100488425,1,MAL1865571      ,RE   ,4321.8799,2018-09-28 00:00:00,2018-09-28 00:00:00,4321.8799,MAL1865571      ,220234,1
5410,5410,1,C04  ,220234,2018,5100488428,1,MAL1865657      ,RE   ,3259.6499,2018-09-28 00:00:00,2018-09-28 00:00:00,3259.6499,MAL1865657      ,220234,1
5411,5411,1,C04  ,220234,2018,5100488430,1,MAL1865952      ,RE   ,3945.72,2018-09-28 00:00:00,2018-09-28 00:00:00,3945.72,MAL1865952      ,220234,1
5413,5411,0.90000004,C04  ,220234,2018,5100488433,1,MAL1865959      ,RE   ,3945.72,2018-09-28 00:00:00,2018-09-28 00:00:00,3945.72,MAL1865952      ,220234,0.90000004
5412,5412,1,C04  ,220234,2018,5100488432,1,MAL1865955      ,RE   ,9849.3701,2018-09-28 00:00:00,2018-09-28 00:00:00,9849.3701,MAL1865955      ,220234,1
5414,5414,1,C04  ,220234,2018,5100488436,1,MAL1865954      ,RE   ,13049.06,2018-09-28 00:00:00,2018-09-28 00:00:00,13049.06,MAL1865954      ,220234,1
5415,5415,1,C04  ,220234,2018,5100488437,1,MAL1865968      ,RE   ,2091.3,2018-09-28 00:00:00,2018-09-28 00:00:00,2091.3,MAL1865968      ,220234,1
5417,5417,1,C04  ,220234,2018,5100488442,1,MAL1865713      ,RE   ,679.04999,2018-09-28 00:00:00,2018-09-28 00:00:00,679.04999,MAL1865713      ,220234,1
5421,5421,1,C04  ,220234,2018,5100488447,1,MAL1866902      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866902      ,220234,1
5422,5422,1,C04  ,220234,2018,5100488448,1,MAL1866906      ,RE   ,4149.4502,2018-09-29 00:00:00,2018-09-29 00:00:00,4149.4502,MAL1866906      ,220234,1
5426,5422,0.90000004,C04  ,220234,2018,5100488457,1,MAL1866907      ,RE   ,4149.4502,2018-09-29 00:00:00,2018-09-29 00:00:00,4149.4502,MAL1866906      ,220234,0.90000004
5433,5422,0.90000004,C04  ,220234,2018,5100488465,1,MAL1866908      ,RE   ,4149.4502,2018-09-29 00:00:00,2018-09-29 00:00:00,4149.4502,MAL1866906      ,220234,0.90000004
5423,5423,1,C04  ,220234,2018,5100488449,1,MAL1865740      ,RE   ,5827.7798,2018-09-28 00:00:00,2018-09-28 00:00:00,5827.7798,MAL1865740      ,220234,1
5424,5424,1,C04  ,220234,2018,5100488450,1,MAL1866905      ,RE   ,5557.3501,2018-09-29 00:00:00,2018-09-29 00:00:00,5557.3501,MAL1866905      ,220234,1
5427,5427,1,C04  ,220234,2018,5100488458,1,MAL1865332      ,RE   ,5434.9502,2018-09-27 00:00:00,2018-09-27 00:00:00,5434.9502,MAL1865332      ,220234,1
5428,5428,1,C04  ,220234,2018,5100488459,1,MAL1866901      ,RE   ,3623.25,2018-09-29 00:00:00,2018-09-29 00:00:00,3623.25,MAL1866901      ,220234,1
5429,5429,1,C04  ,220234,2018,5100488460,1,MAL1866903      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866903      ,220234,1
5430,5430,1,C04  ,220234,2018,5100488461,1,MAL1866904      ,RE   ,6140.1499,2018-09-29 00:00:00,2018-09-29 00:00:00,6140.1499,MAL1866904      ,220234,1
5431,5431,1,C04  ,220234,2018,5100488462,1,MAL1866909      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866909      ,220234,1
5432,5432,1,C04  ,220234,2018,5100488464,1,MAL1865673      ,RE   ,9895.1299,2018-09-28 00:00:00,2018-09-28 00:00:00,9895.1299,MAL1865673      ,220234,1
5434,5434,1,C04  ,220234,2018,5100488470,1,MAL1865717      ,RE   ,3858.8101,2018-09-28 00:00:00,2018-09-28 00:00:00,3858.8101,MAL1865717      ,220234,1
5435,5435,1,C04  ,220234,2018,5100488471,1,MAL1865970      ,RE   ,4149.4502,2018-09-28 00:00:00,2018-09-28 00:00:00,4149.4502,MAL1865970      ,220234,1
5436,5436,1,C04  ,220234,2018,5100488476,1,MAL1865639      ,RE   ,6506.8301,2018-09-28 00:00:00,2018-09-28 00:00:00,6506.8301,MAL1865639      ,220234,1
5437,5437,1,C04  ,220234,2018,5100488477,1,MAL1865967      ,RE   ,13049.06,2018-09-28 00:00:00,2018-09-28 00:00:00,13049.06,MAL1865967      ,220234,1
5416,5437,0.90000004,C04  ,220234,2018,5100488439,1,MAL1865961      ,RE   ,13049.06,2018-09-28 00:00:00,2018-09-28 00:00:00,13049.06,MAL1865967      ,220234,0.90000004
5438,5438,1,C04  ,220234,2018,5100488479,1,MAL1865623      ,RE   ,6140.1499,2018-09-28 00:00:00,2018-09-28 00:00:00,6140.1499,MAL1865623      ,220234,1
5439,5439,1,C04  ,220234,2018,5100488480,1,MAL1865636      ,RE   ,6134.5,2018-09-28 00:00:00,2018-09-28 00:00:00,6134.5,MAL1865636      ,220234,1
5441,5441,1,C04  ,220234,2018,5100488490,1,MAL1866933      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866933      ,220234,1
5487,5441,0.90000004,C04  ,220234,2018,5100490136,1,MAL1866932      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866933      ,220234,0.90000004
5453,5441,0.90000004,C04  ,220234,2018,5100488544,1,MAL1866934      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866933      ,220234,0.90000004
5452,5441,0.90000004,C04  ,220234,2018,5100488541,1,MAL1866935      ,RE   ,3858.8101,2018-09-29 00:00:00,2018-09-29 00:00:00,3858.8101,MAL1866933      ,220234,0.90000004
5442,5442,1,C04  ,220234,2018,5100488493,1,MAL1867000      ,RE   ,7246.5,2018-09-29 00:00:00,2018-09-29 00:00:00,7246.5,MAL1867000      ,220234,1
5443,5443,1,C04  ,220234,2018,5100488495,1,MAL1867034      ,RE   ,3623.25,2018-09-29 00:00:00,2018-09-29 00:00:00,3623.25,MAL1867034      ,220234,1
5445,5445,1,C04  ,220234,2018,5100488520,1,MAL1866931      ,RE   ,4149.4502,2018-09-29 00:00:00,2018-09-29 00:00:00,4149.4502,MAL1866931      ,220234,1
5446,5446,1,C04  ,220234,2018,5100488521,1,MAL1870375      ,RE   ,1385.3199,2018-09-30 00:00:00,2018-09-30 00:00:00,1385.3199,MAL1870375      ,220234,1
5447,5447,1,C04  ,220234,2018,5100488522,1,MAL1870371      ,RE   ,2523.1899,2018-09-30 00:00:00,2018-09-30 00:00:00,2523.1899,MAL1870371      ,220234,1
5448,5448,1,C04  ,220234,2018,5100488523,1,MAL1870135      ,RE   ,2523.1799,2018-09-30 00:00:00,2018-09-30 00:00:00,2523.1799,MAL1870135      ,220234,1
